UID;Polygon_ID;annee;numero;departement;code_insee;nom_de_la_commune;date_de_premiere_alerte;origine_de_lalerte;moyens_de_premiere_intervention;surface_parcourue_m2;surface_parcourue_ha;Polygon_area_ha;surface_foret_m2;surface_maquis_garrigues_m2;autres_surfaces_naturelles_hors_foret_m2;surfaces_agricoles_m2;autres_surfaces_m2;surface_autres_terres_boisees_m2;surfaces_non_boisees_naturelles_m2;surfaces_non_boisees_artificialisees_m2;surfaces_non_boisees_m2;precision_des_surfaces;surface_de_feu_a_larrivee_des_secours_0_1_ha;voie_carrossable_la_plus_proche;activite_ou_habitation_la_plus_proche;type_de_peuplement;connaissance;source_de_lenquete;nature;intervention_de_lequipe_rcci;deces_ou_batiments_touches;nombre_de_deces;nombre_de_batiments_totalement_detruits;nombre_de_batiments_partiellement_detruits;hygrometrie_percent;vitesse_moyenne_du_vent_km_h;direction_du_vent;temperature_c;precision_de_la_donnee;presence_dun_contour_valide
B-2017-00394;NA;2017;781;38;38140;Crolles;2017-04-24T15:17:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00876;NA;2017;2804;33;33199;Gujan-Mestras;2017-06-16T20:02:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01892;NA;2017;9539;2B;2B123;Ghisonaccia;2017-06-28T14:32:00Z;Indéterminé;NA;700;0,0700;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;1;Certaine;Coordinateur;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01253;NA;2017;7026;11;11202;Leucate;2017-07-04T14:19:00Z;Indéterminé;NA;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00794;NA;2017;2584;33;33049;Beychac-et-Caillau;2017-07-17T17:43:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02534;NA;2017;13119;4;4068;Dauphin;2017-07-30T01:37:00Z;Population;3;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Probable;Sapeur-pompier;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01151;NA;2017;6759;13;13005;Aubagne;2017-08-07T17:05:00Z;Vigie-caméra;1;700;0,0700;NA;350;350;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;Certaine;Coordinateur;Malveillance;Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02553;NA;2017;13171;4;4039;Castellane;2017-08-09T12:31:00Z;Population;1;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Certaine;Sapeur-pompier;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00767;NA;2017;2517;33;33144;Cudos;2017-08-15T13:09:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02595;NA;2017;13483;13;13011;Baux-de-Provence (Les);2017-08-20T09:45:00Z;Population;3;700;0,0700;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Certaine;Coordinateur;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02620;NA;2017;13522;34;34097;Félines-Minervois;2017-08-24T16:03:00Z;Vigie-caméra;2;700;0,0700;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;1;Probable;Coordinateur;Malveillance;Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01441;NA;2017;7241;2A;2A247;Porto-Vecchio;2017-10-03T03:21:00Z;Indéterminé;NA;700;0,0700;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01481;NA;2017;7320;2A;2A142;Levie;2017-10-25T14:38:00Z;Indéterminé;NA;700;0,0700;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-01024;NA;2018;4183;66;66138;Peyrestortes;2018-03-03T16:19:00Z;Population;3;700;0,0700;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;2;Probable;Sapeur-pompier;Malveillance;Non;Non;NA;NA;NA;49;30;S;15;NA;Non
B-2018-01206;NA;2018;5435;48;48177;Saint-Pierre-le-Vieux;2018-04-22T00:37:00Z;Population;3;700;0,0700;NA;150;NA;NA;NA;NA;NA;NA;NA;550;NA;NA;4;3;1;Certaine;Coordinateur;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-01004;NA;2018;4067;13;13014;Berre-l'Étang;2018-07-08T20:21:00Z;Population;3;700;0,0700;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-01222;NA;2018;5468;2B;2B049;Calenzana;2018-07-29T13:00:00Z;Indéterminé;NA;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Certaine;Sapeur-pompier;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-00245;NA;2018;477;71;71294;Mercurey;2018-08-07T19:30:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;Coordinateur;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-00187;NA;2018;382;974;97415;Saint-Paul;2018-08-28T13:48:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-00305;NA;2018;571;974;97409;Saint-André;2018-09-24T20:12:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-00312;NA;2018;588;974;97410;Saint-Benoît;2018-09-25T14:38:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02484;NA;2019;11861;26;26336;Saou;2019-02-23T16:54:00Z;Population;3;700;0,0700;NA;700;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;4;Certaine;Forestier;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01745;NA;2019;8789;11;11024;Bages;2019-03-02T09:44:00Z;Indéterminé;NA;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01320;NA;2019;6416;13;13112;Velaux;2019-03-26T00:54:00Z;Population;3;700;0,0700;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Certaine;Sapeur-pompier;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-00483;NA;2019;1865;72;72058;Changé;2019-03-31T16:22:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-00867;NA;2019;2851;33;33123;Cézac;2019-06-01T20:16:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01560;NA;2019;7766;13;13046;Gréasque;2019-06-19T11:08:00Z;Indéterminé;3;700;0,0700;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02123;NA;2019;10673;84;84136;Vacqueyras;2019-07-27T00:49:00Z;Indéterminé;NA;700;0,0700;NA;420;NA;NA;NA;NA;NA;NA;NA;280;NA;NA;2;3;4;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02138;NA;2019;10737;4;4112;Manosque;2019-08-09T18:41:00Z;Indéterminé;3;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02248;NA;2019;11214;5;5168;Sigoyer;2019-08-30T15:47:00Z;Population;NA;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Probable;Coordinateur;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02252;NA;2019;11228;4;4230;Valensole;2019-08-30T17:59:00Z;Indéterminé;1;700;0,0700;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;5;Certaine;Sapeur-pompier;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02328;NA;2019;11389;13;13066;Noves;2019-09-05T13:00:00Z;Vigie-caméra;3;700;0,0700;NA;350;350;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02637;NA;2019;12313;7;7305;Les Salelles;2019-09-30T22:02:00Z;Population;3;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;5;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01699;NA;2020;12855;11;11125;Embres-et-Castelmaure;2020-01-08T17:11:00Z;Indéterminé;NA;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00278;NA;2020;1421;19;19254;Ségur-le-Château;2020-07-19T16:57:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;Coordinateur;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01888;NA;2020;14103;84;84085;Murs;2020-07-23T14:52:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;4;Certaine;Forestier;Involontaire (travaux);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00869;NA;2020;4181;38;38048;Bonnefamille;2020-08-13T08:39:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02294;NA;2020;15986;2A;2A031;Bastelica;2020-08-15T12:44:00Z;Indéterminé;3;700;0,0700;NA;NA;700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Probable;Sapeur-pompier;Involontaire (particulier);Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00668;NA;2020;3515;80;80144;Brouchy;2020-08-21T15:07:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;100;600;0;600;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01516;NA;2020;6306;33;33333;Le Porge;2020-08-22T08:33:00Z;Indéterminé;NA;700;0,0700;NA;700;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00751;NA;2020;3882;16;16249;Oradour-Fanais;2020-09-12T17:39:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;200;NA;NA;200;0;500;500;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02851;NA;2020;18232;5;5119;Risoul;2020-09-17T17:28:00Z;Population;3;700;0,0700;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;NA;Probable;Sapeur-pompier;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01120;NA;2020;4849;41;41173;Beauce la Romaine;2020-09-22T15:02:00Z;Indéterminé;NA;700;0,0700;NA;0;NA;700;NA;NA;700;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-01337;NA;2018;5853;11;11253;Montolieu;2018-08-03T15:54:00Z;Indéterminé;NA;698;0,0698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01291;NA;2017;7067;11;11202;Leucate;2017-08-12T20:38:00Z;Indéterminé;NA;693;0,0693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-01643;NA;2018;7230;2A;2A090;Coggia;2018-10-02T14:56:00Z;Indéterminé;3;690;0,0690;NA;NA;690;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00109;NA;2017;165;63;63271;Paslières;2017-04-12T17:22:00Z;Indéterminé;NA;681;0,0681;NA;681;NA;0;NA;NA;0;0;0;0;Mesurées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00401;NA;2017;789;38;38176;Frontonas;2017-05-30T13:27:00Z;Indéterminé;NA;650;0,0650;NA;0;NA;650;NA;NA;650;0;0;0;Mesurées;NA;NA;NA;NA;NA;Coordinateur;Involontaire (travaux);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01411;NA;2017;7197;2A;2A004;Ajaccio;2017-08-05T12:29:00Z;Indéterminé;NA;650;0,0650;NA;NA;650;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;1;Certaine;Sapeur-pompier;Involontaire (travaux);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00280;NA;2020;1426;77;77186;Fontainebleau;2020-06-23T13:01:00Z;Indéterminé;NA;650;0,0650;NA;650;NA;0;NA;NA;0;0;0;0;Mesurées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02712;NA;2020;17234;13;13015;Bouc-Bel-Air;2020-08-27T17:52:00Z;Population;3;650;0,0650;NA;650;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Certaine;Coordinateur;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00555;NA;2020;2780;77;77312;Montigny-sur-Loing;2020-09-16T17:47:00Z;Indéterminé;NA;650;0,0650;NA;650;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;Coordinateur;Involontaire (travaux);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01751;NA;2019;8860;30;30330;Tornac;2019-07-10T20:50:00Z;Population;3;645;0,0645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01750;NA;2019;8857;30;30172;Monoblet;2019-07-10T16:04:00Z;Population;3;638;0,0638;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2018-01886;NA;2018;8724;34;34097;Félines-Minervois;2018-03-23T14:08:00Z;Indéterminé;3;637;0,0637;NA;NA;637;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Probable;Coordinateur;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01955;NA;2019;10086;48;48115;Le Pompidou;2019-03-20T17:32:00Z;Indéterminé;NA;636;0,0636;NA;600;36;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;2;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02490;NA;2017;12853;34;34281;Saint-Pargoire;2017-08-17T17:12:00Z;Vigie-caméra;2;635;0,0635;NA;NA;635;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;1;Certaine;Coordinateur;Involontaire (travaux);Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01432;NA;2019;7127;34;34319;Vailhan;2019-05-02T15:05:00Z;Population;3;634;0,0634;NA;NA;634;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;NA;Probable;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-00741;NA;2019;2466;64;64020;Ance;2019-02-24T17:04:00Z;Indéterminé;NA;630;0,0630;NA;0;NA;600;NA;NA;600;NA;NA;30;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02144;NA;2020;15379;84;84021;Brantes;2020-08-07T19:07:00Z;Indéterminé;NA;623;0,0623;NA;623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;5;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02900;NA;2019;14200;34;34010;Aniane;2019-07-15T22:26:00Z;Population;3;622;0,0622;NA;NA;622;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01994;NA;2020;14544;34;34103;Fontès;2020-07-24T00:07:00Z;Population;3;621;0,0621;NA;NA;621;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Probable;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01275;NA;2017;7049;11;11203;Lézignan-Corbières;2017-07-19T17:42:00Z;Indéterminé;NA;613;0,0613;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01810;NA;2019;9164;34;34038;Le Bousquet-d'Orb;2019-07-17T19:43:00Z;Indéterminé;NA;612;0,0612;NA;612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;3;Probable;Coordinateur;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00952;NA;2017;3003;40;40167;Luxey;2017-05-29T18:07:00Z;Indéterminé;NA;610;0,0610;NA;610;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-01395;NA;2019;6988;34;34320;Vailhauquès;2019-04-15T17:21:00Z;Autre;3;609;0,0609;NA;NA;609;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Certaine;Coordinateur;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02653;NA;2017;13656;6;6057;Escarène (L');2017-08-31T01:04:00Z;Population;1;605;0,0605;NA;605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;5;Probable;Service de police et de gendarmerie;Involontaire (particulier);Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02226;NA;2019;11139;34;34069;Cazouls-lès-Béziers;2019-08-05T13:57:00Z;Indéterminé;NA;603;0,0603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;NA;Probable;Sapeur-pompier;Malveillance;Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2019-02109;NA;2019;10582;34;34056;Castelnau-de-Guers;2019-08-11T11:18:00Z;Population;3;602;0,0602;NA;NA;602;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Probable;Coordinateur;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01832;NA;2017;9254;6;6050;Coursegoules;2017-01-20T21:47:00Z;Population;3;600;0,0600;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;3;Probable;Sapeur-pompier;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00016;NA;2017;23;46;46028;Bétaille;2017-01-27T12:34:00Z;Indéterminé;NA;600;0,0600;NA;0;NA;600;NA;NA;600;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-03070;NA;2017;15526;4;4152;Pierrevert;2017-03-16T16:47:00Z;Population;3;600;0,0600;NA;340;NA;NA;NA;NA;NA;NA;NA;260;NA;NA;NA;NA;2;Certaine;Forestier;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-03122;NA;2017;15888;2B;2B355;Volpajola;2017-03-22T11:28:00Z;Indéterminé;NA;600;0,0600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;1;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00207;NA;2017;352;38;38517;Tullins;2017-03-23T18:49:00Z;Indéterminé;NA;600;0,0600;NA;0;NA;600;NA;NA;600;0;0;0;Estimées;NA;NA;NA;NA;NA;Coordinateur;Malveillance;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01787;NA;2017;8981;66;66084;Fourques;2017-03-29T16:33:00Z;Population;3;600;0,0600;NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;1;Certaine;Sapeur-pompier;Involontaire (travaux);Non;Non;NA;NA;NA;37;22;E;20;NA;Non
B-2017-00115;NA;2017;197;12;12301;Villeneuve;2017-04-14T19:38:00Z;Indéterminé;NA;600;0,0600;NA;0;NA;600;NA;NA;600;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00967;NA;2017;3024;40;40056;Brocas;2017-04-15T15:51:00Z;Indéterminé;NA;600;0,0600;NA;600;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00829;NA;2017;2663;33;33376;Saint-Aubin-de-Médoc;2017-04-18T17:20:00Z;Indéterminé;NA;600;0,0600;NA;600;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00137;NA;2017;256;43;43012;Aurec-sur-Loire;2017-04-24T11:51:00Z;Indéterminé;NA;600;0,0600;NA;0;NA;600;NA;NA;600;0;0;0;Estimées;NA;NA;NA;NA;NA;Coordinateur;Involontaire (travaux);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01667;NA;2017;8521;2B;2B353;Ville-di-Pietrabugno;2017-05-21T15:32:00Z;Indéterminé;NA;600;0,0600;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01764;NA;2017;8862;2A;2A004;Ajaccio;2017-05-28T12:33:00Z;Population;3;600;0,0600;NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01998;NA;2017;10605;66;66048;Cerbère;2017-06-26T15:04:00Z;Population;3;600;0,0600;NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;2;Certaine;Sapeur-pompier;Accidentelle;Non;Non;NA;NA;NA;77;30;NO;23;NA;Non
B-2017-01905;NA;2017;9593;83;83143;Val (Le);2017-06-28T16:12:00Z;Population;3;600;0,0600;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;4;Certaine;Sapeur-pompier;Naturelle;Oui;Non;NA;NA;NA;42;10;O;31;NA;Non
B-2017-01901;NA;2017;9581;13;13085;Roquefort-la-Bédoule;2017-07-02T17:03:00Z;Population;1;600;0,0600;NA;300;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;1;Probable;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01936;NA;2017;9887;4;4018;Banon;2017-07-03T14:57:00Z;Population;NA;600;0,0600;NA;10;NA;NA;NA;NA;NA;NA;NA;590;NA;NA;NA;NA;2;Certaine;Coordinateur;Involontaire (travaux);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00578;NA;2017;1165;72;72087;Conflans-sur-Anille;2017-07-06T17:24:00Z;Indéterminé;NA;600;0,0600;NA;600;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-02248;NA;2017;11545;66;66096;Latour-de-France;2017-07-07T16:38:00Z;Population;2;600;0,0600;NA;NA;600;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;3;2;Probable;Sapeur-pompier;Malveillance;Non;Non;NA;NA;NA;52;28;E;29;NA;Non
B-2017-02023;NA;2017;10949;4;4088;Forcalquier;2017-07-15T01:37:00Z;Population;3;600;0,0600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-00581;NA;2017;1168;72;72244;Précigné;2017-07-16T15:07:00Z;Indéterminé;NA;600;0,0600;NA;600;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2017-01272;NA;2017;7046;11;11396;Trausse;2017-07-16T23:57:00Z;Indéterminé;NA;600;0,0600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
