,year,geometry,class,tree_type,essence,dataset
249,2018,"POLYGON ((162463.67022549058 6782665.749131343, 162460.78669691843 6782695.497710467, 162490.70764501637 6782698.52517078, 162487.82410280895 6782728.273756716, 162517.7450511522 6782731.301214666, 162514.86149531056 6782761.04980741, 162574.70338820433 6782767.104709263, 162577.58693498396 6782737.356102603, 162607.50787047215 6782740.3835325865, 162616.15838823817 6782651.1376908235, 162586.23746634123 6782648.110281717, 162589.12094046734 6782618.361674451, 162559.20001881453 6782615.334262983, 162556.31654015847 6782645.082863285, 162496.4746749372 6782639.0279984595, 162493.5911690594 6782668.776584696, 162463.67022549058 6782665.749131343))",Other,Mixed,"broadleaf,mixed",senfseidl
250,2018,"POLYGON ((228732.43945405335 6789619.383877982, 228762.3513968697 6789622.390468588, 228759.47812037467 6789652.154113637, 228789.39006417262 6789655.160701314, 228786.5167754253 6789684.924353249, 228816.42872020561 6789687.930937994, 228822.17527086905 6789628.403621122, 228792.26333580806 6789625.397049635, 228795.13659033173 6789595.633398209, 228765.2246562523 6789592.626823789, 228770.97112368047 6789533.099534953, 228711.147263319 6789527.086383952, 228705.4007764589 6789586.613646277, 228735.3127182948 6789589.620239813, 228732.43945405335 6789619.383877982))",Other,Mixed,"mixed,broadleaf",senfseidl
251,2018,"POLYGON ((241364.74854156945 6791098.682146143, 241245.10709201195 6791086.671716517, 241242.23574087233 6791116.438121662, 241302.05648309964 6791122.443368813, 241299.1851248921 6791152.209787424, 241359.00586176018 6791158.215009296, 241364.74854156945 6791098.682146143))",Other,Mixed,mixed,senfseidl
252,2018,"POLYGON ((241475.77594431018 6791199.991796114, 241472.90458182333 6791229.758254792, 241502.81493920303 6791232.760826029, 241511.42896115762 6791143.461431308, 241481.51861855155 6791140.458879767, 241484.38993030653 6791110.692422094, 241454.4795888238 6791107.689867514, 241457.35088859184 6791077.923416738, 241397.53020406922 6791071.918291897, 241391.7875679297 6791131.451167514, 241421.69792193762 6791134.453747869, 241415.95522799977 6791193.986637956, 241475.77594431018 6791199.991796114))",Other,Mixed,mixed,senfseidl
253,2018,"POLYGON ((202403.79016685084 6787329.998121421, 202463.62111980532 6787336.028181441, 202472.25410839246 6787246.754880357, 202502.16956460406 6787249.769875868, 202505.0471876635 6787220.012102291, 202475.1317361885 6787216.997113543, 202478.0093464504 6787187.239346827, 202448.09389567468 6787184.224355374, 202445.21628067706 6787213.982115325, 202415.30082112853 6787210.967107635, 202412.42318386084 6787240.724860925, 202382.5077155404 6787237.709837005, 202376.75237892836 6787297.225330367, 202406.66785672202 6787300.240367817, 202403.79016685084 6787329.998121421))",Other,Broadleaf,broadleaf,senfseidl
254,2018,"POLYGON ((241084.0695900186 6791190.723954609, 241143.8903998048 6791196.7293372145, 241149.63321619504 6791137.196564668, 241089.81242610182 6791131.191208331, 241084.0695900186 6791190.723954609))",Other,Mixed,mixed,senfseidl
255,2018,"POLYGON ((233478.0845172741 6790517.02248706, 233472.33901911776 6790576.551889803, 233502.25042190537 6790579.55705517, 233507.99591028306 6790520.02763921, 233478.0845172741 6790517.02248706))",Other,Broadleaf,broadleaf,senfseidl
256,2018,"POLYGON ((184867.97072781954 6785921.628466152, 184897.8886545095 6785924.649104605, 184903.64992719732 6785865.141549177, 184873.7320098207 6785862.120924428, 184882.37379920966 6785772.859611912, 184852.45589165803 6785769.838998316, 184849.57530835515 6785799.592762295, 184819.65739200573 6785796.572132436, 184813.8961626421 6785856.079646707, 184843.81408830255 6785859.1002902705, 184840.93345155293 6785888.854054272, 184870.8513777277 6785891.874695284, 184867.97072781954 6785921.628466152))",Other,Mixed,"mixed,broadleaf",senfseidl
257,2018,"POLYGON ((215131.32195465843 6789092.725388175, 215191.14964796318 6789098.747556186, 215194.0255693997 6789068.986911469, 215134.19788570935 6789062.964756861, 215131.32195465843 6789092.725388175))",Other,Broadleaf,broadleaf,senfseidl
258,2018,"POLYGON ((153306.167193064 6783000.383823563, 153300.3958571311 6783059.87674879, 153330.31830123346 6783062.907320648, 153336.0896281579 6783003.414381402, 153306.167193064 6783000.383823563))",Other,Conifer,"fir, spruce",senfseidl
259,2018,"POLYGON ((215207.83656808623 6789551.179581973, 215237.7504730684 6789554.19073322, 215234.8742887145 6789583.951401283, 215324.6159943922 6789592.98481803, 215327.492164299 6789563.224129853, 215267.66437409783 6789557.201874951, 215270.54053630133 6789527.441200391, 215210.71273991955 6789521.418920822, 215207.83656808623 6789551.179581973))",Other,Broadleaf,broadleaf,senfseidl
260,2018,"POLYGON ((232910.43639626488 6791391.64134856, 232940.3480025659 6791394.646858951, 232943.22132793022 6791364.882247797, 232913.30972653057 6791361.876744023, 232910.43639626488 6791391.64134856))",Other,Broadleaf,broadleaf,senfseidl
261,2018,"POLYGON ((184211.99272012326 6786456.28639912, 184209.11160273472 6786486.040033204, 184268.94781339914 6786492.08196509, 184271.82892145944 6786462.328317287, 184211.99272012326 6786456.28639912))",Other,Broadleaf,broadleaf,senfseidl
263,2018,"POLYGON ((215139.38009785255 6789634.439195382, 215169.2940251878 6789637.4503857875, 215172.17025384557 6789607.689730717, 215142.25633132574 6789604.6785470145, 215139.38009785255 6789634.439195382))",Other,Broadleaf,broadleaf,senfseidl
264,2018,"POLYGON ((215079.55223132193 6789628.416786008, 215073.79969309614 6789687.938056545, 215103.71363797062 6789690.949279403, 215109.46616656374 6789631.427995454, 215079.55223132193 6789628.416786008))",Other,Broadleaf,broadleaf,senfseidl
265,2018,"POLYGON ((179369.18659010105 6786237.561342708, 179399.10540389264 6786240.583882008, 179401.98740888346 6786210.831347573, 179372.06859973638 6786207.80881516, 179369.18659010105 6786237.561342708))",Other,Broadleaf,broadleaf,senfseidl
266,2018,"POLYGON ((215080.70283005486 6789929.034423733, 215140.53078505152 6789935.0569482, 215137.65436567762 6789964.8176056305, 215287.22420813248 6789979.873783705, 215292.9769813266 6789920.352401993, 215233.1490754842 6789914.32998616, 215241.77813417657 6789825.0479554655, 215271.69207461184 6789828.059148027, 215277.44468408456 6789768.537781897, 215217.61681853922 6789762.515414083, 215214.74051283306 6789792.276083627, 215154.9126218431 6789786.253664316, 215157.78893718688 6789756.493008184, 215127.87499058218 6789753.481790952, 215124.9986704201 6789783.242440377, 215095.08471504453 6789780.231206918, 215080.70283005486 6789929.034423733))",Other,Broadleaf,broadleaf,senfseidl
268,2018,"POLYGON ((171091.25040679018 6785611.236152009, 171121.17041090864 6785614.261328257, 171124.05381827906 6785584.510700345, 171094.13381876657 6785581.485531025, 171091.25040679018 6785611.236152009))",Other,Conifer,"laricio pine, black pine",senfseidl
269,2018,"POLYGON ((171112.52008056093 6785703.513211732, 171172.36010378157 6785709.563577707, 171175.24355605466 6785679.812936066, 171115.40354204958 6785673.762583946, 171112.52008056093 6785703.513211732))",Other,Conifer,"laricio pine, black pine",senfseidl
270,2018,"POLYGON ((235614.6253295131 6792474.77385333, 235611.75197934086 6792504.5390819935, 235701.4861295037 6792513.553464396, 235704.3594648922 6792483.788215913, 235734.27083570225 6792486.792984251, 235737.14414915012 6792457.027729516, 235677.32141356112 6792451.018196458, 235674.44809025765 6792480.783437981, 235614.6253295131 6792474.77385333))",Other,Broadleaf,broadleaf,senfseidl
271,2018,"POLYGON ((219904.86525661917 6790955.4564314205, 219964.6921027847 6790961.476089701, 219967.5680278155 6790931.714336618, 219997.4814401659 6790934.7241447605, 220000.35734307952 6790904.962385252, 219940.53052416455 6790898.942772797, 219937.65461154527 6790928.704518933, 219907.7411913562 6790925.694691707, 219904.86525661917 6790955.4564314205))",Other,Broadleaf,broadleaf,senfseidl
272,2018,"POLYGON ((219872.07587080146 6790982.208321249, 219901.9893046167 6790985.21817139, 219904.86525661917 6790955.4564314205, 219874.95182765712 6790952.446587965, 219872.07587080146 6790982.208321249))",Other,Broadleaf,broadleaf,senfseidl
273,2018,"POLYGON ((168175.65036054363 6785767.024968535, 168172.76621767727 6785796.774922837, 168112.9252376214 6785790.7225231, 168107.15687922318 6785850.222403777, 168196.91837055318 6785859.301031024, 168205.57083961822 6785770.051147423, 168175.65036054363 6785767.024968535))",Other,Broadleaf,broadleaf,senfseidl
274,2018,"POLYGON ((219806.49700648634 6791035.712032956, 219836.41045784886 6791038.721915553, 219833.53444433847 6791068.483642938, 219863.44789663563 6791071.49352268, 219872.07587080146 6790982.208321249, 219842.16243306693 6790979.198461569, 219839.28645409102 6791008.96018843, 219809.3730075829 6791005.950312519, 219806.49700648634 6791035.712032956))",Other,Broadleaf,broadleaf,senfseidl
275,2018,"POLYGON ((213904.8394436076 6790531.860409573, 213934.75368512806 6790534.872189963, 213937.63068687852 6790505.111782448, 213907.71645018493 6790502.100008775, 213904.8394436076 6790531.860409573))",Other,Mixed,mixed,senfseidl
276,2018,"POLYGON ((181804.54196012352 6787294.75574398, 181807.4240616351 6787265.002637784, 181717.66828065278 6787255.936795425, 181711.90403174062 6787315.442966577, 181741.82263889146 6787318.464937195, 181744.70476761548 6787288.711844719, 181804.54196012352 6787294.75574398))",Other,Broadleaf,broadleaf,senfseidl
277,2018,"POLYGON ((234180.04946117254 6792631.186762209, 234329.60748036648 6792646.213237001, 234335.35488398414 6792586.68332893, 234305.44329766073 6792583.678066385, 234308.3169788404 6792553.913119489, 234218.5822116509 6792544.897294142, 234215.70851569704 6792574.662221194, 234185.79691404424 6792571.656920282, 234180.04946117254 6792631.186762209))",Other,Conifer,conifers,senfseidl
278,2018,"POLYGON ((213866.29405974224 6790618.129803289, 213896.20831970073 6790621.141613357, 213904.8394436076 6790531.860409573, 213874.9251981321 6790528.8486196585, 213866.29405974224 6790618.129803289))",Other,Mixed,mixed,senfseidl
279,2018,"POLYGON ((220695.27117330435 6791215.290124408, 220689.519307187 6791274.813968804, 220719.43266533932 6791277.823598524, 220713.68073992734 6791337.347457375, 220803.4208200744 6791346.376329361, 220812.04863855982 6791257.090481341, 220752.22195154306 6791251.071282997, 220755.09786625457 6791221.309347567, 220695.27117330435 6791215.290124408))",Other,Mixed,mixed,senfseidl
280,2018,"POLYGON ((218508.70987587626 6791025.323790016, 218448.88258515776 6791019.303122281, 218443.12995622767 6791078.82596382, 218473.04361325043 6791081.836315847, 218475.91993151046 6791052.074888253, 218505.83357975597 6791055.085224045, 218508.70987587626 6791025.323790016))",Other,Broadleaf,broadleaf,senfseidl
281,2018,"POLYGON ((200619.64369601617 6789223.448256717, 200499.97957503912 6789211.384145143, 200502.85874696536 6789181.6267688265, 200472.94271139277 6789178.610724032, 200470.06353470444 6789208.368093562, 200440.1474903333 6789205.3520325115, 200443.0266717833 6789175.594669767, 200413.11062813725 6789172.578606026, 200401.59377782483 6789291.608030774, 200431.50984052022 6789294.624121658, 200428.63058876054 6789324.381485011, 200398.7145213015 6789321.36538734, 200395.83524720004 6789351.12274406, 200425.75131942274 6789354.138848518, 200419.9927280135 6789413.653576003, 200449.9088057296 6789416.669684561, 200447.02948842262 6789446.4270553235, 200506.86164128035 6789452.459257584, 200509.7409490556 6789422.701873248, 200539.65701466618 6789425.717953378, 200542.53630009922 6789395.960562413, 200572.452356909 6789398.9766262835, 200583.96930382133 6789279.947036836, 200613.88533753803 6789282.963064088, 200619.64369601617 6789223.448256717))",Other,Mixed,"fir, spruce,broadleaf",senfseidl
282,2018,"POLYGON ((224871.6008808163 6791755.594919319, 224868.72556945565 6791785.357776758, 224898.6383961335 6791788.3660890795, 224901.51370261272 6791758.603224983, 224871.6008808163 6791755.594919319))",Other,Broadleaf,broadleaf,senfseidl
283,2018,"POLYGON ((226340.1996348485 6791873.227468414, 226310.28700435383 6791870.219628422, 226307.4119446663 6791899.982805189, 226247.5866622618 6791893.967083204, 226244.71157563146 6791923.730246966, 226274.6242236623 6791926.738119398, 226271.74912475515 6791956.501290125, 226361.4870602411 6791965.524869998, 226367.23721155332 6791905.998488919, 226337.3245800495 6791902.990651838, 226340.1996348485 6791873.227468414))",Other,Mixed,mixed,senfseidl
284,2018,"POLYGON ((224895.7630724673 6791818.128953478, 224955.58872392692 6791824.145562772, 224958.46403782762 6791794.382685049, 224898.6383961335 6791788.3660890795, 224895.7630724673 6791818.128953478))",Other,Broadleaf,broadleaf,senfseidl
285,2018,"POLYGON ((225988.15913671505 6792078.245592698, 225985.28389078623 6792108.008705373, 225955.3711736065 6792105.00070025, 225952.4959056147 6792134.763806578, 226012.32134587725 6792140.779820569, 226018.07184512424 6792081.2535815975, 225988.15913671505 6792078.245592698))",Other,Mixed,mixed,senfseidl
286,2018,"POLYGON ((236709.33235957613 6793336.091094185, 236769.15506918746 6793342.100260322, 236774.90216407506 6793282.569244207, 236804.81350326946 6793285.573799663, 236807.6870202701 6793255.808285568, 236747.86434795544 6793249.799178259, 236744.9908210665 6793279.56467915, 236715.0794742424 6793276.560104488, 236709.33235957613 6793336.091094185))",Other,Mixed,broadleaf,senfseidl
287,2018,"POLYGON ((206768.99953924556 6790293.9410611065, 206798.9147999098 6790296.955203156, 206796.03636116802 6790326.714017707, 206825.95162263734 6790329.728157015, 206828.8300565785 6790299.96933571, 206858.74530925188 6790302.983458763, 206861.62372091494 6790273.224630902, 206771.8779653092 6790264.1822535135, 206768.99953924556 6790293.9410611065))",Other,Broadleaf,broadleaf,senfseidl
288,2018,"POLYGON ((181815.38083448354 6787806.602651313, 181821.14560866274 6787747.096409939, 181761.30829256243 6787741.052341911, 181758.42590505676 6787770.805448811, 181788.34456985834 6787773.827494411, 181785.46216915344 6787803.580608244, 181815.38083448354 6787806.602651313))",Other,Mixed,"broadleaf,douglas",senfseidl
289,2018,"POLYGON ((206763.24263468204 6790353.458676894, 206793.15790494758 6790356.472832459, 206796.03636116802 6790326.714017707, 206766.1210957034 6790323.699868899, 206763.24263468204 6790353.458676894))",Other,Broadleaf,broadleaf,senfseidl
290,2018,"POLYGON ((219031.04701764672 6791558.703241832, 218971.21972069517 6791552.682722376, 218968.34323052358 6791582.444274489, 218998.25688582 6791585.454545681, 218995.38038322475 6791615.216104764, 219025.29403946095 6791618.226373113, 219031.04701764672 6791558.703241832))",Other,Broadleaf,broadleaf,senfseidl
291,2018,"POLYGON ((181776.81485978112 6787892.839950051, 181785.46216915344 6787803.580608244, 181725.62482604658 6787797.53649387, 181722.7423981101 6787827.289593991, 181752.6610764154 6787830.3116627615, 181746.8961762677 6787889.817876927, 181776.81485978112 6787892.839950051))",Other,Mixed,"broadleaf,douglas",senfseidl
292,2018,"POLYGON ((227487.8267382931 6792499.511908381, 227517.73929315474 6792502.519469172, 227520.61442173691 6792472.7560078865, 227550.52696782636 6792475.763552449, 227556.27716374374 6792416.236617554, 227526.3646274577 6792413.229086293, 227523.48953317065 6792442.992546924, 227493.57698811317 6792439.984999441, 227487.8267382931 6792499.511908381))",Other,Mixed,mixed,senfseidl
295,2018,"POLYGON ((227452.16385134222 6792556.031234968, 227482.07641987922 6792559.038818633, 227484.9515876603 6792529.275363343, 227455.039024027 6792526.267786333, 227452.16385134222 6792556.031234968))",Other,Mixed,mixed,senfseidl
